
TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
** Script Output **  /swp/c1/prod/files/areafcp                         /dev/vg07/lvol5            61440000                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps18/oradata/PSOLP/custpro_lg_indx22.dbf          /dev/vgoraps_ps12/lvol8     3565.16                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps20/oradata/PSOLP/custpro_lg_indx23.dbf          /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps20/oradata/PSOLP/custpro_lg_indx24.dbf          /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps20/oradata/PSOLP/custpro_lg_indx25.dbf          /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps23/oradata/PSOLP/custpro_lg_indx22.dbf          /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps23/oradata/PSOLP/custpro_lg_indx23.dbf          /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps23/oradata/PSOLP/custpro_lg_indx26.dbf          /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps23/oradata/PSOLP/custpro_lg_indx27.dbf          /dev/vgoraps_ps12/lvol13    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps23/oradata/PSOLP/custpro_lg_indx28.dbf          /dev/vgoraps_ps12/lvol13    3670.02                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps24/oradata/PSOLP/custpro_lg_indx31.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps24/oradata/PSOLP/custpro_lg_indx32.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
CUSTPRO_LG_INDX      /ps24/oradata/PSOLP/custpro_lg_indx33.dbf          /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
DRSYS                /ps24/oradata/PSOLP/PSOLP_drsys01.dbf              /dev/vgoraps_ps12/lvol14      52.43                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data01.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data02.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data03.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data04.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data05.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data06.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data07.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data08.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data09.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_DATA             /ps22/oradata/PSOLP/pview_data10.dbf               /dev/vgoraps_ps12/lvol12    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx01.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx02.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 

TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx03.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx04.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx05.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx06.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx07.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx08.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx09.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
EDI_INDX             /ps21/oradata/PSOLP/pview_indx10.dbf               /dev/vgoraps_ps12/lvol11    5242.88                                                                                                                                                                                                 
OAS_USER             /ps01/oradata/PSOLP/oas_user01.dbf                 /dev/vg04/lvol1               26.21                                                                                                                                                                                                 
PFTP_DATA            /ps01/oradata/PSOLP/pftp_data01.dbf                /dev/vg04/lvol1                73.4                                                                                                                                                                                                 
PFTP_INDX            /ps02/oradata/PSOLP/pftp_indx01.dbf                /dev/vg04/lvol2              104.86                                                                                                                                                                                                 
PGOODWRENCH          /ps03/oradata/PSOLP/pgoodwrench01.dbf              /dev/vg04/lvol3              524.29                                                                                                                                                                                                 
PGOODWRENCH          /ps03/oradata/PSOLP/pgoodwrench02.dbf              /dev/vg04/lvol3              314.57                                                                                                                                                                                                 
PGOODWRENCH          /ps03/oradata/PSOLP/pgoodwrench03.dbf              /dev/vg04/lvol3              419.43                                                                                                                                                                                                 
PGOODWRENCH          /ps03/oradata/PSOLP/pgoodwrench04.dbf              /dev/vg04/lvol3              786.43                                                                                                                                                                                                 
PGOODWRENCH          /ps07/oradata/PSOLP/pgoodwrench05.dbf              /dev/vg11/lvol1              314.57                                                                                                                                                                                                 
PGOODWRENCH          /ps07/oradata/PSOLP/pgoodwrench06.bdf              /dev/vg11/lvol1              524.29                                                                                                                                                                                                 
PGOODWRENCH          /ps14/oradata/PSOLP/pgoodwrench07.dbf              /dev/vgoraps_ps12/lvol4      524.29                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data01.dbf               /dev/vg04/lvol5             1572.86                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data02.dbf               /dev/vg04/lvol5             1048.58                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data03.dbf               /dev/vg04/lvol5              524.29                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data04.dbf               /dev/vg04/lvol5              524.29                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data05.dbf               /dev/vg04/lvol5             1048.58                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data06.dbf               /dev/vg04/lvol5             1048.58                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data07.dbf               /dev/vg04/lvol5             1048.58                                                                                                                                                                                                 
PVIEW_DATA           /ps05/oradata/PSOLP/pview_data08.dbf               /dev/vg04/lvol5             2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps06/oradata/PSOLP/pview_data09.dbf               /dev/vg04/lvol6             1887.44                                                                                                                                                                                                 
PVIEW_DATA           /ps07/oradata/PSOLP/pview_data10.dbf               /dev/vg11/lvol1             1572.86                                                                                                                                                                                                 
PVIEW_DATA           /ps10/oradata/PSOLP/pview_data11.dbf               /dev/vgoraps_ps10/lvol1     1835.01                                                                                                                                                                                                 
PVIEW_DATA           /ps11/oradata/PSOLP/pview_data13.dbf               /dev/vgoraps_ps12/lvol1     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps12/oradata/PSOLP/pview_data14.dbf               /dev/vgoraps_ps12/lvol2     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps13/oradata/PSOLP/pview_data15.dbf               /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps13/oradata/PSOLP/pview_data16.dbf               /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps13/oradata/PSOLP/pview_data17.dbf               /dev/vgoraps_ps12/lvol3     1048.58                                                                                                                                                                                                 
PVIEW_DATA           /ps14/oradata/PSOLP/pview_data18.dbf               /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps14/oradata/PSOLP/pview_data19.dbf               /dev/vgoraps_ps12/lvol4     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps15/oradata/PSOLP/pview_data20.dbf               /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps15/oradata/PSOLP/pview_data21.dbf               /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps15/oradata/PSOLP/pview_data22.dbf               /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps15/oradata/PSOLP/pview_data23.dbf               /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps17/oradata/PSOLP/pview_data24.dbf               /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps17/oradata/PSOLP/pview_data25.dbf               /dev/vgoraps_ps12/lvol7     1048.58                                                                                                                                                                                                 
PVIEW_DATA           /ps17/oradata/PSOLP/pview_data26.dbf               /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data27.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data28.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data29.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data30.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data31.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data32.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data33.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps18/oradata/PSOLP/pview_data34.dbf               /dev/vgoraps_ps12/lvol8     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data35.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data36.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data37.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data38.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data39.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data40.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data41.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data42.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data43.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data44.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data45.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data46.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data47.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data48.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data49.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps19/oradata/PSOLP/pview_data50.dbf               /dev/vgoraps_ps12/lvol9     2097.15                                                                                                                                                                                                 
PVIEW_DATA           /ps20/oradata/PSOLP/pview_data51.dbf               /dev/vgoraps_ps12/lvol10    2097.15                                                                                                                                                                                                 
PVIEW_INDX           /ps03/oradata/PSOLP/pview_indx09.dbf               /dev/vg04/lvol3             1048.58                                                                                                                                                                                                 
PVIEW_INDX           /ps06/oradata/PSOLP/pview_indx01.dbf               /dev/vg04/lvol6             1153.43                                                                                                                                                                                                 
PVIEW_INDX           /ps06/oradata/PSOLP/pview_indx02.dbf               /dev/vg04/lvol6              524.29                                                                                                                                                                                                 
PVIEW_INDX           /ps06/oradata/PSOLP/pview_indx03.dbf               /dev/vg04/lvol6              524.29                                                                                                                                                                                                 
PVIEW_INDX           /ps06/oradata/PSOLP/pview_indx04.dbf               /dev/vg04/lvol6             1572.86                                                                                                                                                                                                 
PVIEW_INDX           /ps06/oradata/PSOLP/pview_indx05.dbf               /dev/vg04/lvol6              314.57                                                                                                                                                                                                 
PVIEW_INDX           /ps07/oradata/PSOLP/pview_indx06.dbf               /dev/vg11/lvol1              524.29                                                                                                                                                                                                 
PVIEW_INDX           /ps10/oradata/PSOLP/pview_indx07.dbf               /dev/vgoraps_ps10/lvol1      419.43                                                                                                                                                                                                 
PVIEW_INDX           /ps11/oradata/PSOLP/pview_data12.dbf               /dev/vgoraps_ps12/lvol1      524.29                                                                                                                                                                                                 
PVIEW_INDX           /ps11/oradata/PSOLP/pview_indx08.dbf               /dev/vgoraps_ps12/lvol1      524.29                                                                                                                                                                                                 
PVIEW_INDX           /ps13/oradata/PSOLP/pview_data13.dbf               /dev/vgoraps_ps12/lvol3     2097.15                                                                                                                                                                                                 
PVIEW_INDX           /ps14/oradata/PSOLP/pview_indx10.dbf               /dev/vgoraps_ps12/lvol4     1048.58                                                                                                                                                                                                 
PVIEW_INDX           /ps15/oradata/PSOLP/pview_indx14.dbf               /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_INDX           /ps15/oradata/PSOLP/pview_indx15.dbf               /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_INDX           /ps15/oradata/pview_indx11.dbf                     /dev/vgoraps_ps12/lvol5     2097.15                                                                                                                                                                                                 
PVIEW_INDX           /ps17/oradata/PSOLP/pview_indx16.dbf               /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
PVIEW_INDX           /ps24/oradata/PSOLP/pview_indx17.dbf               /dev/vgoraps_ps12/lvol14    2097.15                                                                                                                                                                                                 
RBS                  /ps03/oradata/PSOLP/rbs06.dbf                      /dev/vg04/lvol3             1048.58                                                                                                                                                                                                 
RBS                  /ps06/oradata/PSOLP/rbs01.dbf                      /dev/vg04/lvol6                 367                                                                                                                                                                                                 
RBS                  /ps06/oradata/PSOLP/rbs02.dbf                      /dev/vg04/lvol6               52.43                                                                                                                                                                                                 
RBS                  /ps06/oradata/PSOLP/rbs03.dbf                      /dev/vg04/lvol6             1677.72                                                                                                                                                                                                 
RBS                  /ps06/oradata/PSOLP/rbs04.dbf                      /dev/vg04/lvol6              524.29                                                                                                                                                                                                 
RBS                  /ps06/oradata/PSOLP/rbs05.dbf                      /dev/vg04/lvol6              314.57                                                                                                                                                                                                 
RBS                  /ps12/oradata/PSOLP/rbs06.dbf                      /dev/vgoraps_ps12/lvol2     1048.58                                                                                                                                                                                                 
RBS                  /ps18/oradata/PSOLP/rbs07.dbf                      /dev/vgoraps_ps12/lvol8     1048.58                                                                                                                                                                                                 
SELFSERV_DATA        /ps04/oradata/PSOLP/selfserv_data01.dbf            /dev/vg04/lvol4              314.57                                                                                                                                                                                                 
SELFSERV_DATA        /ps09/oradata/PSOLP/selfserv_data02.dbf            /dev/vg11/lvol3              314.57                                                                                                                                                                                                 
SELFSERV_DATA        /ps17/oradata/PSOLP/selfserv_data03.dbf            /dev/vgoraps_ps12/lvol7     2097.15                                                                                                                                                                                                 
SELFSERV_DATA        /ps23/oradata/PSOLP/selfserv_data04.dbf            /dev/vgoraps_ps12/lvol13     838.86                                                                                                                                                                                                 

TABLESPACE           DATA_FILE                                          FILESYSTEM                  SIZE_MB                                                                                                                                                                                                 
-------------------- -------------------------------------------------- ------------------------- ---------                                                                                                                                                                                                 
SELFSERV_EP_DATA     /ps07/oradata/PSOLP/selfserv_ep_data01.dbf         /dev/vg11/lvol1              131.07                                                                                                                                                                                                 
SELFSERV_EP_INDX     /ps07/oradata/PSOLP/selfserv_ep_indx01.dbf         /dev/vg11/lvol1               78.64                                                                                                                                                                                                 
SELFSERV_INDX        /ps03/oradata/PSOLP/selfserv_indx01.dbf            /dev/vg04/lvol3              157.29                                                                                                                                                                                                 
SYSTEM               /ps01/oradata/PSOLP/system01.dbf                   /dev/vg04/lvol1              524.29                                                                                                                                                                                                 
SYSTEM               /ps23/oradata/PSOLP/system02.dbf                   /dev/vgoraps_ps12/lvol13     524.29                                                                                                                                                                                                 
SYSTEM               /ps23/oradata/PSOLP/system03.dbf                   /dev/vgoraps_ps12/lvol13    1048.58                                                                                                                                                                                                 
TOOLS                /ps01/oradata/PSOLP/tools01.dbf                    /dev/vg04/lvol1              104.86                                                                                                                                                                                                 
TOOLS                /ps01/oradata/PSOLP/tools02.dbf                    /dev/vg04/lvol1              314.57                                                                                                                                                                                                 
TOOLS                /ps01/oradata/PSOLP/tools03.dbf                    /dev/vg04/lvol1              524.29                                                                                                                                                                                                 
TOOLS                /ps13/oradata/PSOLP/tools05.dbf                    /dev/vgoraps_ps12/lvol3      262.14                                                                                                                                                                                                 
TOOLS                /ps15/oradata/PSOLP/tools04.dbf                    /dev/vgoraps_ps12/lvol5         367                                                                                                                                                                                                 
TOOLS                /ps20/oradata/PSOLP/tools06.dbf                    /dev/vgoraps_ps12/lvol10     786.43                                                                                                                                                                                                 
TOOLS                /ps23/oradata/PSOLP/tools07.dbf                    /dev/vgoraps_ps12/lvol13     786.43                                                                                                                                                                                                 
USERS                /ps01/oradata/PSOLP/users01.dbf                    /dev/vg04/lvol1              157.29                                                                                                                                                                                                 
XDB                  /ps09/oradata/PSOLP/xdb01.dbf                      /dev/vg11/lvol3              157.29                                                                                                                                                                                                 

306 rows selected.

